PhraseId,SentenceId,Phrase,Sentiment
4514,170,hopeful,2
4524,171,amiable,3
4525,171,unfocused,0
4526,171,bagatelle,2
4533,171,loosely-connected,2
4534,171,string,3
4537,171,acting-workshop,2
4538,171,exercises,2
4545,172,sharp,3
4549,172,dull,0
4551,173,Wallace,2
4559,173,bit,2
4561,173,heavy,2
4563,173,handed,2
4567,173,message,2
4573,173,flair,2
4577,173,waxes,2
4578,173,poetic,3
4584,173,taste,2
4588,174,Charming,4
4600,175,thing,2
4613,175,chimps,2
4615,175,lots,2
4621,175,blown,1
4625,175,size,2
4631,176,Starts,2
4638,176,spirals,2
4639,176,downward,1
4641,176,thuds,1
4651,176,utterly,2
4652,176,incompetent,1
4653,176,conclusion,2
4661,177,children,3
4665,177,truest,2
4668,178,Horrendously,1
4669,178,amateurish,1
4678,178,plainly,2
4683,178,incomprehensible,1
4685,179,Beautifully,4
4689,179,crafted,3
4695,179,attract,2
4698,179,upscale,3
4699,179,audiences,2
4701,179,hungry,2
4705,179,quality,3
4709,179,nostalgic,3
4712,179,twisty,2
4713,179,yarn,2
4718,179,guessing,2
4723,180,awkwardly,2
4727,180,magic,2
4728,180,realism,2
4733,181,punch,2
4734,181,lines,2
4736,181,miss,1
4739,181,unfortunately,1
4744,181,outnumber,2
4746,181,hits,2
4748,181,three-to-one,2
4752,182,Smoke,2
4753,182,Signals,2
4758,182,imbued,2
4764,182,themes,2
4767,182,familial,3
4769,182,spirituality,2
4775,182,moving,3
4778,182,stooping,1
4781,182,base,2
4782,182,melodrama,2
4785,183,Evokes,3
4790,183,style,2
4791,183,flash,2
4795,183,double-cross,2
4811,183,Heist,2
4825,184,uplifting,3
4832,185,brief,2
4834,185,42,2
4839,185,need,2
4843,185,X,2
4845,185,blab,1
4850,186,Spalding,2
4852,186,Gray,2
4856,186,teen,2
4858,186,gross-out,2
4865,187,deal,2
4871,187,preposterous,0
4875,188,Uneven,1
4880,189,result,2
4892,190,rehashes,1
4894,190,several,2
4896,190,old,2
4899,190,capped,2
4902,190,pointless,0
4903,190,extremes,2
4909,190,insanely,2
4911,190,graphic,2
4917,191,dragons,1
4922,191,real,3
4925,191,Reign,3
4927,191,Fire,1
4931,191,wo,2
4933,191,disappointed,1
4940,192,dramatic,3
4946,192,happen,2
4949,193,Manages,2
4957,193,intended,2
4963,193,placing,2
4968,193,coma-like,2
4969,193,state,2
4974,194,generates,2
4979,194,degree,2
4982,194,randomness,2
4986,194,achieved,3
4989,194,lottery,2
4990,194,drawing,2
4996,195,veers,1
5000,195,course,2
5005,195,unintentional,2
5006,195,parallels,2
5012,195,inadvertently,2
5014,195,evoke,2
5018,195,memories,2
5021,195,humorous,3
5027,196,depress,1
5035,197,saw,2
5037,197,TV,3
5048,197,convinced,3
5053,197,already,2
5064,198,impression,3
5072,198,territory,2
5077,198,humor,4
5082,198,lose,1
5086,198,smug,1
5087,198,self-satisfaction,2
5090,198,associated,2
5095,198,private,2
5096,198,schools,2
5102,199,superior,3
5107,200,heavy-handed,1
5111,200,navigates,2
5114,200,fast,2
5115,200,fade,2
5119,200,pomposity,1
5120,200,pretentiousness,1
5124,201,weak,1
5139,202,together,2
5143,202,told,2
5149,203,latently,2
5151,203,liking,3
5153,203,read,2
5157,203,hardly,2
5158,203,enough,2
5167,204,sophisticated,3
5169,204,literate,4
5171,204,such,2
5172,204,pictures,2
5177,204,catch,2
5181,205,slight,2
5184,206,Monte,2
5185,206,Cristo,2
5187,206,smartly,3
5194,206,well-wrought,3
5196,206,omits,1
5198,206,needless,1
5201,206,chase,2
5204,206,swordfights,2
5208,206,revenge,2
5209,206,unfolds,2
5216,207,fairy,2
5217,207,tale,2
5224,207,renowned,3
5226,207,Indian,2
5230,207,allows,2
5232,207,Americans,3
5236,207,revel,2
5239,207,splendor,3
5245,208,Well-done,3
5247,208,supernatural,2
5250,208,keen,3
5251,208,insights,2
5256,208,parapsychological,3
5257,208,phenomena,2
5260,208,soulful,3
5261,208,nuances,3
5265,208,grieving,2
5266,208,process,2
5270,209,Bond,2
5275,209,save,2
5281,209,eccentric,2
5284,209,super-wealthy,2
5286,209,megalomaniac,2
5287,209,bent,2
5292,209,domination,2
5293,209,destruction,1
5303,210,depressing,0
5305,210,ruthlessly,2
5306,210,pained,1
5307,210,depraved,0
5313,210,staring,3
5317,210,wound,2
5319,211,Damon,2
5323,211,brings,2
5326,211,proper,2
5327,211,conviction,2
5335,211,Jason,2
5336,211,Bourne,2
5341,212,beware,2
5346,212,penance,2
5354,213,rich,3
5355,213,luscious,3
5359,213,cares,3
5362,214,singularly,2
5364,214,off-putting,1
5370,215,Boris,2
5372,215,von,2
5373,215,Sychowski,2
5375,215,instead,2
5378,215,opts,2
5383,215,routine,2
5385,215,slasher,2
5398,215,sit,2
5402,216,'ve,2
5405,216,nice,3
5415,216,trusted,2
5420,216,complex,3
5423,216,left,2
5428,216,predictable,2
5439,217,superfluous,2
5440,217,sequel,2
5442,217,plagued,2
5448,217,feeling,2
5453,217,let,2
5459,217,over,2
5464,217,shown,2
5470,217,appointed,2
5473,217,visible,2
5474,217,enthusiasm,3
5478,217,mighty,3
5485,218,roughshod,2
5486,218,document,3
5494,218,serves,2
5499,218,workable,2
5500,218,primer,2
5505,218,region,2
5511,218,terrific,4
5513,218,10th-grade,2
5515,218,learning,2
5516,218,tool,2
5519,219,Cloaks,2
5525,219,anti-feminist,1
5526,219,equation,2
5531,219,career,3
5534,219,=,2
5535,219,misery,1
5538,219,tiresome,1
5540,219,romantic-comedy,2
5541,219,duds,1
5550,220,'n,2
5553,220,safe,3
5557,220,play,2
5562,220,milquetoast,1
5566,220,week,2
5573,221,transcends,3
5577,221,boy-meets-girl,2
5578,221,posturing,2
5581,221,typical,1
5583,221,stories,2
5590,222,cliche-ridden,1
5593,222,endeavor,2
5596,222,predecessor,2
5603,223,blend,2
5610,223,overripe,2
5611,223,episode,2
5617,223,Dawson,2
5618,223,Creek,2
5622,223,recycled,1
5625,223,dumbed-down,1
5631,224,covers,2
5634,224,huge,2
5637,224,topics,2
5643,224,bland,1
5645,224,surfacey,2
5650,224,offer,2
5654,224,why,2
5658,224,instance,2
5673,225,improve,2
5682,225,blank,2
5687,226,threw,2
5689,226,loads,2
5691,226,money,2
5695,226,idea,2
5711,226,teenage,2
5713,226,boys,2
5716,226,wrestling,2
5721,227,difficult,1
5724,227,imagine,2
5734,227,confused,1
5736,227,sloppily,1
5741,227,possibly,2
5746,227,road,1
5748,227,2002,2
5753,228,well-intentioned,3
5761,228,rent,2
5767,228,parable,2
5770,229,Jolting,3
5773,229,Charleston,2
5774,229,rhythms,2
5782,229,sizzle,2
5785,229,news,2
5790,229,found,2
5795,229,vent,2
5805,231,Sy,2
5810,231,open-faced,3
5813,231,smiling,3
5814,231,madmen,2
5818,231,killer,1
5820,231,Insomnia,1
5823,232,Phoned-in,2
5824,232,business,2
5831,233,lackadaisical,1
5835,233,plotting,3
5836,233,mindless,1
5842,233,Benjamins,2
5849,233,tier,2
5852,233,blaxploitation,1
5853,233,flicks,2
5856,233,1970s,2
5860,234,Ah,2
5861,234,yes,2
5869,234,me,3
5874,234,urge,2
5876,234,doze,2
5882,235,Thoughtless,1
5884,235,random,2
5887,235,superficial,2
5888,235,humour,3
5893,235,Scouse,2
5905,236,values,2
5908,236,standard,1
5909,236,procedure,2
5912,236,Narc,1
5918,236,strikes,2
5921,236,defiantly,2
5923,236,retro,2
5924,236,chord,2
5927,236,outpaces,2
5929,236,contemporaries,2
5933,236,daring,2
5934,236,verve,2
5938,237,rip-roaring,3
5942,237,fest,2
5945,237,'ll,2
5948,237,put,2
5949,237,hairs,2
5952,237,chest,2
5958,238,what-if,2
5965,239,Miyazaki,2
5977,239,wondrously,3
5979,239,gifted,3
5980,239,artists,2
5981,239,storytellers,3
5985,240,chronicle,2
5994,240,quest,2
5997,240,president,2
6004,240,single-handedly,2
6007,240,turned,2
6010,240,plane,2
6015,240,hard-bitten,2
6017,240,cynical,1
6018,240,journalists,2
6026,240,essentially,2
6030,240,campaign,2
6033,240,extended,2
6035,240,publicity,2
6036,240,department,2
6041,241,Provides,2
6047,241,laugh,3
6049,241,therapy,2
6054,241,comedies,2
6061,241,offbeat,2
6065,241,happy,4
6066,241,ending,2
6070,242,strangely,1
6072,242,hollow,1
6076,242,core,2
6083,243,commercialism,2
6086,243,squeezed,2
6094,243,idealism,3
6096,243,moviemaking,2
6101,243,Godfrey,2
6103,243,Reggio,2
6106,243,shines,4
6110,243,lonely,2
6111,243,beacon,2
6115,244,Roger,2
6116,244,Michell,2
6136,244,cuss,2
6137,244,severely,2
6140,244,bungling,1
6149,245,Robert,2
6151,245,Harmon,2
6153,245,less-is-more,1
6158,245,bump-in,2
6160,245,the-night,3
6161,245,chills,2
6165,245,greatest,3
6168,245,keeping,2
6172,245,creepy,1
6173,245,crawlies,1
6175,245,hidden,2
6179,245,shadows,2
6192,246,highest,2
6213,246,awkwardness,2
6216,246,human,2
6220,246,generous,3
6224,247,Feral,2
6225,247,uncomfortable,1
6232,248,Sillier,1
6233,248,cuter,3
6238,248,shorter,2
6246,248,remember,2
6264,249,enjoyable,3
6267,249,expected,1
6273,249,laughs,3
6278,249,basic,2
6280,249,comedic,3
6281,249,constructs,3
6285,250,Black-and-white,1
6286,250,unrealistic,1
6295,251,reassuring,2
6296,251,manner,2
6301,251,sung,2
6303,251,holiday,2
6304,251,carol,2
6309,252,camouflage,2
6311,252,Carvey,2
6314,252,now,2
6316,252,considering,2
6321,252,paper,2
6323,252,bag,2
6327,252,wear,2
6337,252,public,2
6342,252,recognized,3
6348,252,bilked,1
6350,252,unsuspecting,2
6351,252,moviegoers,2
6356,253,scares,2
6364,253,ominous,2
6368,253,pervasive,3
6370,253,unknown,2
6371,253,threat,2
6376,253,lurks,2
6378,253,below,1
6380,253,proceedings,2
6382,253,adds,2
6387,253,constant,2
6388,253,mindset,2
6390,253,suspense,2
6403,254,computer,2
6404,254,animation,2
6406,254,handsome,2
6409,254,various,2
6411,254,sidekicks,2
6414,254,add,3
6416,254,much-needed,2
6417,254,levity,3
6422,254,bleak,1
6425,254,overall,2
6428,254,rises,2
6430,254,mediocrity,1
6437,255,rock,2
6438,255,videos,2
6441,255,fused,2
6447,255,eerie,2
6448,255,atmosphere,2
6453,256,breezy,2
6460,256,esoteric,3
6463,256,musings,2
6464,256,philosophy,2
6470,257,former,2
6472,257,Gong,2
6474,257,addict,1
6481,257,admit,2
6484,257,my,2
6486,257,complaint,1
6496,257,re-creations,2
6505,258,Genuinely,2
6506,258,unnerving,2
6511,259,increasingly,2
6512,259,diverse,3
6523,259,describe,2
6541,260,joyous,3
6547,260,leaps,2
6550,260,national,2
6551,260,boundaries,2
6553,260,celebrates,3
6556,260,nature,2
6565,261,worthy,4
6568,261,bites,2
6575,261,chew,2
6578,261,linking,2
6580,261,massacre,2
6582,261,Armenians,2
6585,261,1915,2
6592,261,present,2
6595,262,Halfway,2
6601,262,dwindles,1
6605,263,Witty,3
6607,263,surprising,2
6614,263,morality,2
6617,263,disguised,1
6623,264,senses,2
6629,264,Traveler,2
6633,264,earlier,2
6635,264,Freundlich,2
6641,264,bears,2
6647,264,grievous,1
6648,264,obscure,2
6650,264,fathers,2
6655,264,circles,2
6656,264,obsessively,1
6659,264,contact,2
6664,265,fact,2
6670,266,preachy,1
6676,266,touch,3
6680,266,Woo,3
6682,266,bullet,2
6683,266,ballet,2
6692,267,formulas,2
6696,267,messing,1
6700,267,big-bug,2
6707,268,bogus,1
6714,269,confident,4
6717,269,pair,2
6726,269,destination,2
6733,269,special,3
6734,269,walk,2
6737,269,woods,2
6739,270,Superbly,3
6746,270,photographed,2
6747,270,staged,2
6749,270,Mendes,2
6755,270,set,2
6758,270,likes,3
6762,270,mainstream,2
6765,270,rarely,2
6770,271,mesmerizing,4
6772,271,poem,2
6785,272,10,3
6788,272,seeing,2
6789,272,sinks,2
6791,272,abyss,1
6794,272,alternative,2
6800,273,become,2
6801,273,apparent,2
6807,273,franchise,2
6811,273,long,2
6812,273,past,2
6820,274,Screenwriter,2
6822,274,Chris,3
6824,274,ver,2
6826,274,Weil,2
6828,274,directing,2
6829,274,debut,2
6833,274,good-natured,3
6840,274,small,2
6843,274,overshadowed,1
6846,274,predictability,2
6855,275,moves,2
6856,275,away,2
6860,275,Solondz,2
6862,275,social,2
6863,275,critique,2
6866,275,casting,2
6873,275,intellectual,2
6874,275,lector,2
6877,275,contemplation,3
6882,275,auteur,2
6884,275,professional,3
6885,275,injuries,2
6896,276,dedication,3
6899,276,finding,2
6901,276,husband,2
6905,276,psychotic,1
6915,276,convincing,3
6922,276,broken,2
6924,276,outweighs,2
6928,276,loss,1
6929,276,witness,2
6937,277,flat,1
6940,277,looks,2
6941,277,fake,1
6949,278,mildly,2
6950,278,toothless,1
6955,278,book,2
6958,279,Festers,2
6964,279,dungpile,2
6969,279,swear,2
6974,279,monkeys,2
6977,279,flinging,2
6979,279,feces,1
6984,280,addition,2
6990,280,overcooked,1
6993,280,direction,2
7000,280,reaching,2
7004,280,row,2
7010,280,sounds,2
7013,280,horrible,0
7018,281,vile,1
7020,281,incoherent,1
7028,281,scummy,1
7029,281,ripoff,0
7032,281,Cronenberg,2
7036,281,Videodrome,2
7051,282,kinda,2
7052,282,dumb,1
7058,283,sent,2
7060,283,copyof,1
7065,283,review,2
7070,284,humbuggery,1
7086,285,Blade,2
7088,285,II,2
7098,286,arch,2
7101,286,cold-blooded,2
7108,287,thinly-conceived,1
7111,288,flame-like,2
7115,288,roiling,1
7117,288,inspires,4
7121,288,trembling,2
7122,288,gratitude,3
7127,289,Robinson,2
7128,289,web,2
7132,289,matches,2
7135,289,page-turning,3
7136,289,frenzy,2
7139,289,Clancy,2
7140,289,creates,2
7149,291,Got,3
7152,291,Lynch,2
7156,292,tentative,2
7166,293,Favor,3
7172,293,given,2
7180,293,concentrating,2
7184,293,elements,2
7188,293,revealing,2
7189,293,alienation,1
7191,293,among,2
7198,293,sadly,1
7204,293,hostile,1
7205,293,odds,2
7211,293,recklessness,2
7212,293,retaliation,2
7217,294,Austin,2
7219,294,Goldmember,2
7231,294,entertainment,3
7238,294,sustain,2
7239,294,interest,2
7245,295,puzzles,2
7252,295,emphasis,3
7258,295,Britney,2
7260,295,Spears,2
7272,297,maintaining,2
7275,297,appearance,2
7278,297,clinical,2
7279,297,objectivity,2
7290,297,inspiring,3
7296,297,Wiseman,2
7297,297,warmest,3
7303,298,doubt,2
7309,298,asks,2
7312,298,questions,2
7322,298,country,2
7325,299,dreary,1
7340,300,spark,2
7344,300,appear,2
7350,300,ca,2
7353,300,generate,2
7355,300,heat,2
7360,300,cold,1
7361,300,vacuum,2
7368,300,reaction,3
7377,301,Ivan,2
7381,301,prince,2
7384,301,fellow,2
7396,301,shallow,2
7397,301,glib,1
7399,301,mean-spirited,1
7409,301,responsible,3
7417,301,particular,2
7420,301,value,2
7421,301,merit,2
7424,302,Using,2
7427,302,stock,2
7436,302,injects,2
7439,302,freshness,3
7443,302,provide,2
7448,302,100,2
7455,303,Beating,2
7466,303,spoof,2
7469,303,downplays,2
7473,303,raunch,1
7478,303,gags,2
7481,303,rely,2
7485,303,strength,3
7489,303,cleverness,3
7492,303,opposed,2
7496,303,extent,2
7499,303,outrageousness,2
7503,304,begins,2
7508,304,conventional,2
7510,304,evolves,3
7515,304,gorgeously,3
7517,304,atmospheric,2
7518,304,meditation,2
7521,304,life-changing,3
7523,304,encounters,2
7526,305,Buy,2
7527,305,popcorn,3
7531,306,late-night,2
7533,306,cable,2
7534,306,sexploitation,1
7538,306,masquerading,2
7547,306,ruthless,2
7548,306,order,2
7551,306,governs,2
7553,306,college,3
7554,306,cliques,2
7559,307,effort,2
7564,307,burdened,2
7572,307,sensibilities,2
7578,307,emerge,2
7583,307,accessibility,2
7591,308,Allen,2
7596,308,piffle,1
7608,308,saying,2
7617,308,airhead,1
7621,308,deserves,2
7632,309,momentum,2
7634,309,position,2
7636,309,remains,1
7638,309,undeterminable,1
7642,309,experiment,2
7647,309,successful,4
7651,310,Judith,2
7654,310,Zaza,2
7657,310,bedroom,2
7667,310,intimate,2
7670,310,sensual,3
7672,310,psychologically,3
7673,310,self-revealing,2
7681,310,passes,2
7689,310,hysterics,2
7696,311,spotty,1
7704,311,biting,2
7710,312,irritating,0
7712,312,soul-searching,3
7714,312,garbage,1
7725,313,price,2
7728,313,ticket,2
7732,314,clarity,3
7736,314,matters,2
7742,314,breaking,2
7743,314,codes,2
7748,315,comparison,2
7763,315,disappointingly,0
7764,315,thin,2
7767,315,lower-class,2
7769,315,London,2
7776,316,mainly,2
7781,316,South,2
7782,316,Korean,2
7788,316,undemanding,2
7794,316,alacrity,3
7798,316,counterparts,2
7801,317,Except,2
7816,318,heady,2
7817,318,jumble,2
7825,318,insane,1
7826,318,undertaking,2
7830,318,coheres,2
7836,318,sane,2
7837,318,breathtakingly,4
7839,318,creative,4
7848,319,joke,1
7853,319,toilet,1
7854,319,seat,3
7862,320,substantive,3
7874,320,structures,2
7879,320,coming-of-age,2
7890,321,concept,2
7897,321,help,2
7900,321,caught,2
7904,322,appears,2
7913,322,whom,2
7921,322,logic,2
7922,322,cohesion,2
7927,322,foreign,2
7934,323,ignore,1
7937,323,concentrate,2
7943,323,Sea,2
7945,323,interpersonal,2
7951,323,ai,2
7952,323,half-bad,2
7957,324,dreadful,0
7965,324,passionate,3
7969,324,somewhat,2
7971,324,flawed,1
7972,324,treatment,2
7980,326,Smackdown,2
7985,327,guilty,1
8004,328,celebration,3
8007,328,these,2
8008,328,unfairly,1
8011,328,dismissed,2
8022,328,painfully,0
8023,328,forced,1
8026,328,false,1
8027,328,fabricated,1
8030,329,relative,3
8032,329,letdown,0
8037,330,Hey,2
8038,330,Arnold,2
8045,331,scratches,2
8047,331,surface,2
8056,331,itch,2
8059,331,explore,2
8067,332,band,2
8069,332,featured,2
8071,332,Drumline,2
8074,332,red,2
8075,332,hot,4
8084,332,mere,2
8092,333,non-mystery,2
8095,334,Leigh,2
8103,334,directors,2
8112,334,soul,2
8116,335,cast,2
8121,335,sham,2
8124,335,raw-nerved,2
8133,336,monumental,4
8137,336,practically,2
8139,336,facet,2
8146,336,joyless,0
8148,336,idiotic,0
8151,336,annoying,0
8157,336,atrocious,0
8175,338,highly-praised,3
8177,338,disappointments,0
8183,338,misfortune,2
8186,338,watch,2
8189,338,quite,2
8195,339,stand-up,2
8197,339,wanes,1
8200,340,Roman,2
8203,340,directs,2
8211,340,surgeon,2
8212,340,mends,2
8217,340,meticulously,2
8220,340,passion,2
8225,341,Garth,2
8233,341,progressed,2
8235,341,nicely,3
8238,341,Wayne,2
8244,342,empathy,3
8246,342,spare,2
8249,342,waydowntown,2
8254,342,acknowledges,2
8258,342,silent,2
8259,342,screams,1
8262,342,workaday,2
8263,342,inertia,2
8265,342,stops,2
8269,342,indulging,2
8273,342,striving,3
8274,342,solipsism,2
8278,343,labours,2
8286,344,thrilled,3
8298,345,good-naturedness,3
8301,345,Deeds,2
8304,345,embrace,2
8307,345,sheer,2
8310,345,goofiness,3
8311,345,cameos,2
8314,345,than-likely,2
8317,345,celebrities,2
8319,345,certainly,3
8322,345,raises,2
8327,345,Sandler,3
8331,345,attached,2
8338,346,fundamentally,2
8342,346,level,2
8346,346,achieves,2
8351,346,goofy,2
8352,346,grandeur,2
8359,347,ho-hum,2
8360,347,affair,1
8361,347,always,2
8364,347,watchable,3
8387,349,uniformly,2
8388,349,acted,2
8392,349,especially,2
8397,349,Ballesta,2
8399,349,Galan,2
8404,349,first-time,2
8410,349,Achero,2
8412,349,Manas,2
8417,349,schematic,2
8418,349,obvious,1
8426,350,resurrect,2
8429,350,dead,1
8433,350,Copy,2
8436,350,a-knocking,3
8445,351,white,2
8450,351,shores,2
8455,351,wary,2
8456,351,natives,2
8459,351,true,3
8462,351,abhorrent,0
8468,351,simplistic,2
8469,351,Heaven,3
8474,351,likely,2
8478,351,hell,0
8493,352,Holly,2
8496,352,Marina,2
8499,352,survive,2
8503,352,hothouse,2
8505,352,teendom,2
8508,352,longevity,2
8512,352,inexplicable,2
8516,352,characterizations,2
8520,352,crassly,1
8521,352,reductive,2
8529,353,Hours,2
8536,353,connect,2
8540,353,neat,3
8542,353,introduces,3
8546,353,illuminate,3
8548,353,mysteries,2
8554,353,duty,2
8557,354,Purports,3
8574,354,target,2
8580,354,deeper,2
8586,355,nine-tenths,2
8593,356,Waterboy,2
8603,357,motions,2
8606,357,zip,2
8608,357,gone,2
8616,358,snazzy,3
8618,358,establishes,2
8622,358,realistic,2
8626,358,involves,2
8630,358,unfolding,2
8635,358,ensures,3
8642,358,investment,2
8644,358,pays,2
8658,360,automatically,2
8660,360,bypass,2
8663,360,hip-hop,2
8672,360,second,2
8674,361,Bigelow,2
8681,361,flashy,3
8682,361,twists,2
8686,361,turns,2
8688,361,fortify,2
8691,361,turgid,1
8692,361,fable,2
8695,362,unsophisticated,1
8704,362,seriously,2
8709,363,Stupid,0
8711,363,infantile,1
8714,363,redundant,1
8716,363,sloppy,0
8721,363,over-the-top,2
8724,364,Resident,3
8737,364,Carpenter,2
8738,364,Ghosts,2
8740,364,Mars,2
8742,364,eliminating,2
8744,364,beheadings,2
8747,365,resolutely,2
8753,365,avoids,2
8758,365,possibilities,3
8761,365,situation,2
8774,365,prom,2
8775,365,dates,3
8789,366,destiny,2
8796,366,master,2
8797,366,storyteller,2
8807,367,further,2
8812,367,anyone,2
8818,367,Hunger,2
8821,367,Cat,2
8830,367,tasty,3
8833,367,lifts,2
8839,367,cannibal,1
8840,367,lust,3
8843,367,ordinary,1
8852,368,orientation,2
8858,369,expectation,2
8860,369,laughter,4
8864,369,quashed,2
8868,369,obscenity,1
8871,369,hand,2
8877,369,funniest,4
8888,370,depth,2
8893,370,lacked,1
8899,371,Translation,2
8908,372,Frailty,2
8926,372,campfire,2
8930,372,telling,3
8936,372,each,2
8938,372,willies,2
8943,373,front-loaded,2
8946,373,shapely,2
8951,373,two-hour,2
8955,373,1990,2
8961,374,ambitious,3
8969,374,Shiner,3
8970,374,organizing,2
8974,374,fight,2
8977,374,pulls,2
8982,374,effects,2
8999,375,suck,1
9003,375,flaws,1
9008,375,beast,2
9018,376,brutal,2
9021,376,honesty,3
9022,376,respect,3
9027,377,Twenty,2
9031,377,release,2
9034,377,E.T.,2
9043,377,wondrous,3
9047,377,fantasies,3
9050,377,apex,2
9054,377,misunderstood,2
9056,378,Gooding,2
9062,378,desperately,1
9063,378,ingratiating,1
9067,379,stumbles,1
9072,379,trick,2
9080,379,outrage,2
9084,379,easier,2
9090,380,combines,2
9094,380,enigmatic,2
9095,380,features,2
9099,380,Memento,2
9104,380,hallucinatory,2
9106,380,drug,2
9109,380,Requiem,2
9118,381,individual,2
9125,381,prism,2
9133,381,beliefs,2
9134,381,prejudices,1
9140,381,take,2
9146,381,peace,2
9148,381,possible,2
9157,382,flailing,1
9167,382,terribly,0
9173,383,ill-conceived,2
9174,383,expensive,2
9175,383,project,2
9184,383,talented,3
9185,383,thesps,2
9187,383,slumming,1
9191,384,Broder,2
9200,384,offensive,1
9203,384,pitifully,1
9212,385,Leguizamo,2
9215,385,excellent,4
9221,385,superb,4
9227,386,figure,2
9230,386,rules,2
9235,386,Bear,2
9236,386,universe,2
9252,386,humans,2
9253,386,hairier,2
9257,386,tax,2
9260,386,Einstein,2
9261,386,brain,2
9268,387,Feardotcom,2
9274,387,makings,2
9283,387,ethereal,3
9288,387,internet,2
9291,387,otherworldly,3
9292,387,energies,2
9295,387,channel,2
9303,388,Delia,2
9306,388,Greta,2
9308,388,Paula,2
9311,388,rank,1
9314,388,three,2
9322,388,multilayered,3
9323,388,sympathetic,2
9325,388,female,2
9329,389,beauty,3
9334,389,Alexander,2
9336,389,Payne,2
9337,389,ode,2
9340,389,Everyman,2
9350,390,town,3
9356,390,authentic,3
9365,390,stand,2
9370,390,everybody,2
9374,390,background,2
9379,390,manufactured,2
